PUBCHEM_CID	DISTINCT_EXP_COUNT	EIDS
3840152	4	3739,7543,7716,7725
3840285	4	3897,4411,4413,4414
3841172	4	3942,7663,7668,7669
3842774	4	7685,7713,7721,7743
3845233	4	3393,3452,3897,7685
3845246	4	3897,4411,4413,4414
3845662	4	3731,3897,7751,7752
3851907	4	2957,7685,7713,7721
3864422	4	705,7532,7719,7743
3865136	4	3897,3940,3941,3942
3885032	4	7685,7713,7721,7741
3891546	4	3731,3734,4310,7685
3899825	4	3731,3734,7685,7725
3923974	4	4348,7743,7751,7752
3938248	4	854,2467,3731,7685
3951768	4	3896,3990,3992,4369
3962444	4	967,7684,7717,7746
3962479	4	3896,3990,3992,4369
3962922	4	3897,4413,4414,7719
3967325	4	3897,4411,4413,4414
4003359	4	967,1462,5409,5504
4012037	4	3897,4411,4413,4414
4023618	4	3897,4411,4413,4414
4027649	4	3897,4411,4413,4414
4038504	4	7542,7543,7716,7725
4038685	4	3739,7685,7751,7752
4041868	4	3897,7743,7751,7752
4047587	4	854,4158,4348,5214
4048808	4	3731,3739,7663,7664
4051302	4	3939,3940,3942,7634
4053939	4	3990,7744,7749,7750
4057832	4	7685,7743,7751,7752
4058832	4	3731,3734,3739,7685
3316998	4	3704,7532,7571,7719
3317655	4	967,7685,7713,7721
3319616	4	3731,7532,7571,7719
3326253	4	3939,3940,3941,3942
3331820	4	4158,4348,7713,7721
3342467	4	3731,7543,7716,7725
3346465	4	3896,7685,7713,7721
3347420	4	3897,4411,4413,4414
3352440	4	3393,7685,7713,7721
3356743	4	7663,7664,7677,7678
3363185	4	967,7743,7751,7752
3368053	4	3664,3939,3940,3942
3392078	4	3897,4411,4413,4414
3399068	4	2582,3896,3990,3992
3402483	4	7685,7713,7721,7743
3404279	4	3942,7532,7571,7719
3406013	4	3731,7743,7751,7752
3418247	4	3897,4411,4413,4414
3420390	4	156,854,1763,1781
3429885	4	3452,3939,3940,3942
3456950	4	2824,3896,3990,3992
3464469	4	967,3897,4411,4413
3471287	4	854,7743,7751,7752
3483852	4	7548,7579,7722,7723
3490267	4	3393,3897,4411,4413
3499709	4	7663,7664,7677,7678
3500086	4	3731,3734,3739,7685
3501669	4	705,3939,3940,3942
3503385	4	7672,7743,7751,7752
3508116	4	3897,4411,4413,4414
3516032	4	4158,4348,7685,7725
3516975	4	3393,3897,4411,4413
3518644	4	3309,3318,3393,3897
3529029	4	3452,3897,4411,4413
3542952	4	7685,7743,7751,7752
3551006	4	3897,4411,4413,4414
3553766	4	967,3731,3731,3734,3897
3555936	4	3897,4411,4413,4414
3558437	4	3897,4411,4413,4414
3558505	4	3897,4158,4348,4509
3567993	4	3897,7531,7587,7615
3574233	4	3897,4158,4348,4509
3574419	4	3739,7685,7713,7721
3578348	4	854,3731,7663,7664
3583854	4	967,7743,7751,7752
3589471	4	2467,3731,3734,3739
3609939	4	7542,7543,7716,7725
3613572	4	3897,4411,4413,4414
3624808	4	3739,3897,7751,7752
3632372	4	3734,7532,7571,7719
3658218	4	3897,4411,4413,4414
3670246	4	3896,3990,4369,7741
3676837	4	5908,7526,7634,8020
3682678	4	3897,4411,4413,4414
3689414	4	1115,1119,1122,1124
3697676	4	3990,3992,4369,7741
3701443	4	7532,7571,7634,7719
3708439	4	3452,3897,4411,4414
3716648	4	3897,4411,4413,4414
3718319	4	3897,4411,4413,4414
3718852	4	3739,7743,7751,7752
3722411	4	3897,4411,4413,4414
3724103	4	3897,4411,4413,4414
3725533	4	3452,3897,4413,4414
3238201	4	3897,7744,7749,7750
3238488	4	3897,7685,7713,7721
3238559	4	4188,7532,7571,7719
3238615	4	3452,3897,4411,4413
3238969	4	7684,7714,7717,7718
3239429	4	3897,4411,4413,4414
3239703	4	7743,7751,7752,7753
3239711	4	2467,2617,3408,3731
3239754	4	3897,4411,4413,4414
3240009	4	3731,7743,7751,7752
3240147	4	7532,7571,7606,7719
3240326	4	3897,4411,4413,4414
3240619	4	3897,4411,4413,4414
3240623	4	3990,7743,7751,7752
3240968	4	3896,3990,4369,7741
3241097	4	3452,3897,4411,4413
3241252	4	3452,3897,4411,4413
3241529	4	3896,3990,3992,4369
3241784	4	3897,4411,4413,4414
3242011	4	3897,7743,7751,7752
3242014	4	967,3897,4158,4348
3242697	4	7538,7685,7713,7721
3242714	4	3452,3897,4411,4413
3242715	4	3393,3897,4411,4413
3242786	4	2821,3897,4188,4298
3243206	4	3897,4411,4413,4414
3243384	4	3896,3990,3992,4369
3243405	4	3897,4411,4413,4414
3243514	4	3896,3990,3992,4369
3243665	4	7688,7694,7744,7749
3243760	4	3897,4411,4413,4414
3243779	4	3897,4411,4413,4414
3243853	4	2467,3731,3739,3897
3243896	4	3452,3897,4413,4414
3243897	4	3897,4411,4413,4414
3244243	4	3896,7743,7751,7752
3244339	4	3452,3897,4411,4413
3244380	4	3897,4411,4413,4414
3244543	4	3896,7743,7751,7752
3244779	4	3896,3990,3992,4369
3244804	4	3897,4411,4413,4414
3244925	4	3897,7543,7716,7725
3245124	4	3408,3452,3731,3897
3245300	4	3897,4411,4413,4414
3245409	4	3897,4411,4413,4414
3245660	4	3452,3897,4411,4413
3245743	4	3897,4411,4413,4414
3245942	4	3896,3990,4201,4205
3245970	4	3896,7685,7713,7721
3245990	4	3896,3990,3992,4369
3246652	4	3445,7663,7668,7669
3247981	4	3897,4411,4413,4414
3248930	4	3897,7744,7749,7750
3249260	4	7743,7751,7752,7754
3265545	4	3896,3990,3992,4369
3266651	4	3731,7663,7664,7667
3268787	4	3896,7743,7751,7752
3272650	4	3731,7663,7668,7669
3290873	4	7543,7685,7716,7725
3292989	4	7685,7743,7751,7752
3294594	4	2824,3990,3992,4369
3303380	4	3897,4411,4413,4414
3313091	4	3897,7532,7571,7719
3315146	4	7685,7743,7751,7752
3117447	4	3309,3318,3393,3897
3118316	4	2821,3897,4188,4223
3118444	4	3897,3939,3940,3942
3122807	4	3897,4411,4413,4414
3123554	4	3731,3897,7634,7741
3128426	4	2521,2521,3664,3939,3940
3128535	4	3452,3897,4158,4348
3130568	4	3452,3897,4413,4414
3131849	4	4348,7543,7716,7725
3133077	4	3897,4411,4413,4414
3133485	4	3897,7744,7749,7750
3136536	4	3897,4411,4413,4414
3136669	4	3897,4411,4413,4414
3141845	4	967,7684,7717,7718
3145055	4	3897,4411,4413,4414
3146878	4	3897,4411,4413,4414
3147219	4	967,3896,3992,4369
3152579	4	3897,4411,4413,4414
3152645	4	3897,4411,4413,4414
3153158	4	2584,3896,3990,4369
3154704	4	3896,3990,3992,4369
3155287	4	3452,3731,4158,4348
3157053	4	967,1462,5409,5504
3157645	4	2467,3731,3734,3739
3159504	4	3896,3990,3992,4369
3159585	4	3664,7532,7571,7719
3161446	4	3990,3992,4369,7719
3161537	4	3731,3897,4158,4348
3162379	4	3939,3940,3941,3942
3162837	4	4158,4348,7532,7719
3164059	4	3731,7663,7668,7669
3167272	4	3731,7743,7751,7752
3168139	4	854,7543,7716,7725
3168140	4	3896,7543,7716,7725
3168637	4	3734,7743,7751,7752
3177894	4	3452,3897,4413,4414
3180939	4	3897,4411,4413,4414
3197516	4	4369,7743,7751,7752
3212164	4	3897,4411,4413,4414
3213399	4	3896,3990,3992,4369
3217186	4	3739,7548,7713,7721
3218113	4	7533,7548,7569,7579
3218185	4	7533,7548,7569,7579
3220624	4	3452,3897,4411,4413
3220891	4	4158,4348,7548,7579
3223620	4	3896,7685,7713,7721
3223669	4	967,5409,5504,5639
3223746	4	7543,7685,7716,7725
3225225	4	3309,3318,3393,3897
3228200	4	3897,4411,4413,4414
3230027	4	7685,7743,7751,7752
3230053	4	967,7685,7713,7721
3231100	4	3897,4411,4413,4414
3236115	4	3731,3739,7532,7719
3236328	4	3452,3897,4413,4414
3236403	4	3452,3897,4413,4414
3236433	4	967,3990,3992,4369
3236482	4	3897,7743,7751,7752
3236751	4	3897,4411,4413,4414
3236755	4	3897,4411,4413,4414
3236834	4	3897,4411,4413,4414
3237306	4	3897,4411,4413,4414
3237734	4	3897,4411,4413,4414
3238162	4	7685,7743,7751,7752
2956456	4	3897,4411,4413,4414
2957014	4	967,3731,3734,3897
2957683	4	3734,7543,7716,7725
2957802	4	813,7743,7751,7752
2957852	4	4348,7543,7716,7725
2960893	4	3452,3897,4411,4413
2961024	4	3393,3897,4158,4348
2962177	4	3897,4411,4413,4414
2962427	4	4158,4310,4348,4509
2964264	4	3896,7743,7751,7752
2964931	4	3939,3940,3941,3942
2966258	4	4158,4348,7543,7716
2966329	4	7543,7716,7751,7752
2969203	4	3731,7543,7716,7725
2970858	4	3897,4411,4413,4414
2973708	4	3731,3897,4158,4348
2974648	4	3896,7543,7716,7725
2974702	4	3897,7543,7716,7725
2975559	4	7688,7694,7744,7749
2975664	4	3897,4411,4413,4414
2976450	4	3309,3318,3393,3990
2977865	4	7663,7664,7677,7678
2978760	4	7690,7743,7751,7752
2983841	4	967,3731,4158,4348
2984448	4	3896,3990,3992,4369
2987853	4	3897,4411,4413,4414
2992266	4	967,1462,2467,2617
2995302	4	3897,4411,4413,4414
2997481	4	3896,3939,3940,3942
2997545	4	3309,3318,3393,3897
2997591	4	3393,3990,3992,4369
2997882	4	3896,7543,7716,7725
2997948	4	3734,3897,7725,7738
2998122	4	3897,4411,4413,7741
2998381	4	854,967,1537,3393
2998436	4	3452,3897,4413,4414
2998681	4	3897,4411,4413,4414
2998768	4	3393,7743,7751,7752
2998938	4	3734,7743,7751,7752
2999008	4	3309,3318,3393,3704
2999202	4	3897,4411,4413,4414
2999234	4	3897,7743,7751,7752
2999350	4	2467,3408,3452,3897
2999678	4	7672,7743,7751,7752
2999803	4	3452,3897,4413,4414
3000038	4	3897,7743,7751,7752
3000106	4	3309,3318,3393,3897
3004085	4	3408,3731,3734,3739
3010927	4	7685,7713,7721,7722
3010929	4	705,7743,7751,7752
3029065	4	3897,4411,4413,4414
3053058	4	2467,3408,3731,7722
3085416	4	7685,7713,7721,7725
3089611	4	705,2105,7526,7634
3094795	4	7685,7713,7721,7743
3095577	4	3731,7743,7751,7752
3100399	4	967,7685,7713,7721
3102100	4	3897,7532,7571,7719
3102107	4	3897,7685,7713,7721
3104717	4	3897,4411,4413,4414
3106402	4	3731,7743,7751,7752
3106505	4	7685,7743,7751,7752
3112173	4	4310,7743,7751,7752
3116657	4	7663,7664,7677,7678
2886102	4	7543,7685,7716,7725
2888976	4	3731,7743,7751,7752
2891495	4	3896,3939,3940,3942
2891549	4	3393,3897,7526,7634
2891810	4	3452,3897,4411,4413
2897119	4	7672,7743,7751,7752
2898124	4	3939,3940,3941,3942
2898518	4	967,3939,3940,3942
2898713	4	3939,3940,3941,3942
2899679	4	3897,4411,4413,4414
2899875	4	2467,2617,7537,7738
2900569	4	7684,7717,7718,7746
2901383	4	7533,7548,7569,7579
2901657	4	3731,7685,7713,7721
2902308	4	3668,3896,4158,4348
2904045	4	2824,3897,4158,4348
2905487	4	3897,4411,4413,4414
2908311	4	4158,4310,4348,4509
2908438	4	3897,7743,7751,7752
2911518	4	4158,4348,7713,7721
2917176	4	3897,4411,4413,4414
2920571	4	705,3896,4158,4348
2921022	4	7685,7713,7721,7743
2921061	4	4348,7743,7751,7752
2921552	4	3896,7685,7713,7721
2921604	4	3731,7685,7713,7721
2922807	4	3452,3897,4413,4414
2925160	4	2467,3408,3731,7738
2927276	4	3896,3990,3992,4369
2928055	4	3897,7743,7751,7752
2930564	4	3897,4411,4413,4414
2931012	4	3939,3940,3941,3942
2931982	4	2467,3731,7722,7723
2936122	4	4158,4348,7685,7713
2939344	4	3452,3897,4411,4413
2939610	4	3897,4411,4413,4414
2939776	4	2824,3897,4158,4348
2941074	4	3452,7744,7749,7750
2941457	4	3897,4411,4413,4414
2942525	4	3897,4411,4413,4414
2942929	4	3452,3897,7587,7615
2943902	4	3939,3940,3941,3942
2948119	4	3734,3897,4158,4348
2948439	4	3897,4413,7743,7752
2948526	4	3731,4158,4348,7719
2948745	4	7685,7743,7751,7752
2948951	4	112,705,2106,2109
2949392	4	3393,4158,4348,4509
2949438	4	7719,7743,7751,7752
2950184	4	3452,3897,4411,4413
2950555	4	4310,7685,7713,7721
2950564	4	3897,7743,7751,7752
2951909	4	4158,4348,4509,7690
2952123	4	3897,7744,7749,7750
2952187	4	7741,7744,7749,7750
2952346	4	3452,3897,7749,7750
2952777	4	3897,7743,7751,7752
2953146	4	7741,7744,7749,7750
2953497	4	967,7743,7751,7752
2953683	4	967,3408,3734,7743
2954106	4	3734,7685,7713,7721
2954404	4	7543,7716,7725,7743
2954481	4	2821,3897,4188,4223
2956027	4	3452,3897,4413,4414
2806346	4	3896,3990,3992,4369
2807340	4	705,3704,3731,3897
2808387	4	7685,7713,7721,7725
2809000	4	3897,4411,4413,4414
2809985	4	4158,4348,7685,7743
2810027	4	3739,7685,7713,7721
2810122	4	7685,7743,7751,7752
2810535	4	3897,4411,4413,4414
2810627	4	3897,4411,4413,4414
2810944	4	7542,7543,7716,7725
2810970	4	7685,7743,7751,7752
2812036	4	3896,3990,3992,4369
2812498	4	7685,7743,7751,7752
2813216	4	3990,7663,7664,7669
2813305	4	3897,4411,4413,4414
2814266	4	3739,7685,7713,7721
2814281	4	3896,3990,3992,4369
2815314	4	3897,7743,7751,7752
2815636	4	967,3734,7685,7713
2815721	4	3897,7744,7749,7750
2816559	4	2824,3990,3992,4369
2818359	4	967,3731,3734,3897
2819177	4	3897,7744,7749,7750
2820006	4	3739,7743,7751,7752
2825155	4	3897,4411,4413,4414
2827046	4	3734,7743,7751,7752
2829724	4	3897,7685,7713,7721
2831910	4	4158,4348,7716,7725
2832013	4	3897,4411,4413,4414
2832145	4	5409,5504,5514,5638
2832715	4	3897,4411,4413,4414
2833834	4	967,4158,4348,4509
2834416	4	3896,3990,3992,4369
2834423	4	3896,3896,7543,7543,7716,7716,7725,7725
2840022	4	2824,3896,3990,3992
2841107	4	3452,3897,4411,4414
2847784	4	967,7685,7713,7721
2848518	4	3896,3990,4369,7685
2849108	4	7685,7713,7721,7743
2852357	4	3897,4411,4413,4414
2853283	4	3896,7663,7668,7669
2853908	4	3408,7543,7716,7725
2855032	4	3897,4411,4413,4414
2859515	4	3739,4158,4348,7743
2859888	4	854,2467,7722,7738
2860033	4	3731,7663,7664,7678
2862213	4	3408,7685,7725,7743
2862214	4	3408,4158,4348,7725
2866159	4	3731,7743,7751,7752
2866290	4	3897,7532,7571,7719
2866858	4	3896,3990,3992,4369
2867228	4	3452,3731,3734,3897
2869028	4	3739,7743,7751,7752
2869543	4	3897,4411,4413,4414
2871994	4	3452,3897,4413,4414
2873634	4	4348,7543,7716,7725
2876910	4	7685,7713,7721,7725
2877277	4	3408,3668,3731,3734
2877625	4	967,3452,3734,3897
2878147	4	3393,7543,7716,7725
2879841	4	7743,7751,7752,7754
2882008	4	3731,7743,7751,7752
2884333	4	108,705,2098,2107
2885134	4	3896,7685,7690,7719
2565589	4	3897,7663,7664,7668
2567894	4	2584,2588,3990,3992
2569039	4	967,7543,7716,7725
2572682	4	3897,4411,4413,4414
2572847	4	3309,3318,3393,3897
2575265	4	3309,3318,3393,3897
2575882	4	7685,7713,7721,7743
2578236	4	967,7532,7606,7719
2583105	4	3896,3990,3992,4369
2583506	4	3896,7743,7751,7752
2585042	4	7685,7713,7719,7721
2585197	4	7685,7713,7721,7746
2595097	4	3897,4411,4413,4414
2603845	4	854,3897,4413,4414
2617687	4	3309,3318,3393,3897
2620950	4	3452,3897,4413,4414
2632678	4	3452,3897,4413,4414
2638209	4	3897,4411,4413,4414
2673126	4	3896,3990,4369,7741
2684591	4	854,3896,7683,7690
2712498	4	3897,4411,4413,4414
2725829	4	3309,3318,3393,3897
2727139	4	3939,3941,7751,7752
2727140	4	3896,3990,3992,4369
2730060	4	3897,4411,4413,4414
2730105	4	3739,7743,7751,7752
2732121	4	2467,7743,7751,7752
2732914	4	7543,7716,7719,7725
2737856	4	3897,3939,3941,3942
2738434	4	3897,4411,4413,4414
2738462	4	7543,7716,7744,7749
2739690	4	3897,4411,4413,4414
2740105	4	3897,4411,4413,4414
2741258	4	3897,4158,4348,4509
2742270	4	3897,4411,4413,4414
2743870	4	7634,7685,7713,7721
2744175	4	3896,7543,7716,7725
2744594	4	3897,4411,4413,4414
2746594	4	3897,4411,4413,4414
2746740	4	3897,7685,7713,7721
2747053	4	3897,4411,4413,4414
2757656	4	3897,7743,7751,7752
2764845	4	3897,7744,7749,7750
2766929	4	2345,2345,2521,2521,3664,4348
2767155	4	3897,7685,7713,7721
2767224	4	3452,3897,7749,7750
2767228	4	3897,4411,4413,4414
2768035	4	3897,4411,4413,4414
2768168	4	3897,4411,4413,4414
2768851	4	705,7743,7751,7752
2768895	4	3897,4411,4413,4414
2769258	4	3897,4158,4348,7719
2775829	4	3897,7663,7668,7669
2784726	4	4158,4348,7713,7721
2788822	4	967,3731,3734,3897
2789790	4	3896,3990,3992,4369
2790056	4	4188,7543,7716,7725
2790062	4	2345,2345,3939,3940,3942
2790065	4	3896,3939,3940,3941
2795756	4	3897,4411,4413,4414
2802138	4	4158,4348,7713,7721
2802350	4	3897,4411,4413,4414
2805103	4	3896,3990,3992,4369
2805584	4	3897,4411,4413,4414
2402618	4	3452,7743,7751,7752
2405863	4	3897,4411,4413,4414
2407341	4	7543,7685,7716,7725
2407446	4	3393,3731,7543,7725
2408016	4	967,7685,7713,7721
2408834	4	7719,7743,7751,7752
2410616	4	3897,4411,4413,4414
2413699	4	3897,4411,4413,4414
2420986	4	3739,7542,7716,7725
2421652	4	3734,7743,7751,7752
2422317	4	2467,3393,7722,7723
2422483	4	3731,7543,7716,7725
2428993	4	3408,3704,7722,7723
2429542	4	3731,7543,7716,7725
2432116	4	3452,3897,4411,4413
2436052	4	854,2467,2617,3897
2436417	4	3897,4411,4413,7741
2439209	4	3896,7685,7713,7721
2439425	4	3897,7743,7751,7752
2440581	4	3896,3990,3992,4369
2441366	4	3896,3990,3992,4369
2442137	4	4348,7532,7571,7719
2442472	4	3897,4411,4413,4414
2449948	4	3897,4411,4413,4414
2453310	4	3897,4411,4413,4414
2456618	4	3897,4411,4413,4414
2460667	4	3731,3897,4158,4348
2464991	4	3897,4411,4413,4414
2468362	4	967,7685,7713,7721
2468957	4	3452,7685,7713,7721
2472904	4	3897,4411,4413,4414
2473040	4	967,3734,4310,7685
2475805	4	3452,3897,4411,4414
2477027	4	3896,3990,4369,7741
2478015	4	967,7743,7751,7752
2483195	4	2821,3897,4188,4223
2483897	4	3393,7685,7713,7721
2487537	4	3897,4411,4413,4414
2487687	4	3452,3897,4413,4414
2492971	4	3897,4411,4413,4414
2497075	4	1462,2045,3897,4310
2500614	4	3897,4158,4348,4411
2507423	4	3897,7663,7664,7668
2510911	4	3452,3897,4411,4413
2514971	4	2467,7722,7723,7738
2517968	4	7543,7690,7716,7725
2519269	4	7532,7571,7606,7719
2521191	4	967,7685,7713,7721
2524461	4	3897,7543,7716,7725
2528563	4	3216,3318,3393,3897
2531056	4	3452,3731,3734,3897
2533631	4	3897,4411,4413,4414
2538553	4	7532,7571,7685,7719
2540894	4	3896,3990,4369,7741
2542040	4	3896,7741,7749,7750
2542138	4	3897,4158,4310,4348
2543587	4	3393,3452,3897,4413
2545084	4	3897,4411,4413,4414
2545261	4	2957,3731,3739,7663
2545377	4	3731,7743,7751,7752
2557345	4	3897,4411,4413,4414
2558390	4	3664,3896,3939,3940
2558548	4	3896,7741,7749,7750
2561884	4	3393,3731,7663,7664
2266667	4	3897,4411,4413,4414
2273272	4	2345,2345,7543,7716,7725
2275069	4	7715,7717,7718,7746
2275810	4	3731,7543,7716,7725
2277493	4	3731,3734,7685,7743
2282834	4	3897,4411,4413,4414
2286888	4	3731,7743,7751,7752
2288185	4	3739,7685,7713,7721
2294296	4	2467,3731,7722,7723
2298933	4	3897,7743,7751,7752
2301800	4	3897,7685,7713,7721
2303250	4	3393,3897,4413,4414
2303746	4	3452,3897,4411,4414
2305026	4	3739,7685,7713,7721
2305383	4	4369,7685,7713,7721
2307981	4	3731,7543,7716,7725
2308160	4	967,3897,7713,7721
2308215	4	967,3734,4158,4348
2308578	4	3734,7743,7751,7752
2311761	4	3897,4411,4413,4414
2312882	4	3452,3897,4413,4414
2313402	4	3408,3897,7713,7721
2320399	4	3393,3897,4158,4348
2320415	4	4033,4034,4158,4348
2320418	4	3897,4411,4413,4414
2320547	4	3731,3990,4369,7685
2321009	4	3896,3990,4369,7741
2321431	4	3452,3897,4158,4348
2322061	4	3897,4348,7713,7721
2322121	4	3897,4411,4413,4414
2323773	4	3452,3897,4411,4413
2325815	4	3408,7743,7751,7752
2328832	4	3897,4411,4413,4414
2328848	4	3731,3897,4158,4348
2329160	4	3939,3940,3941,3942
2330439	4	3897,4411,4413,4414
2332579	4	3734,7685,7713,7721
2341607	4	3897,4411,4413,4414
2343552	4	3897,4411,4413,4414
2346532	4	7532,7571,7606,7719
2347498	4	3734,7743,7751,7752
2348862	4	3896,3990,3992,4369
2352461	4	3897,4411,4413,4414
2355260	4	3897,4411,4413,4414
2355982	4	2467,7548,7722,7723
2357033	4	3897,4411,4413,4414
2360050	4	7542,7543,7716,7725
2363184	4	3897,4411,4413,4414
2365237	4	705,3393,3452,3897
2368571	4	3897,7685,7713,7721
2369751	4	3897,4411,4413,4414
2370900	4	3897,4411,4413,4414
2371253	4	3939,3940,7532,7719
2371396	4	3309,3318,3393,3897
2373971	4	3309,3318,3393,3897
2374619	4	3897,7744,7749,7750
2379055	4	3897,4411,4413,4414
2381586	4	967,7543,7716,7725
2387818	4	2821,3739,4188,4223
2389705	4	854,3739,3897,7743
2396236	4	3897,4411,4413,4414
2397328	4	3739,7543,7716,7725
2401112	4	3897,4411,4413,4414
2401547	4	854,1537,5188,5214
2136907	4	3940,3941,3942,7634
2136935	4	7542,7543,7716,7725
2139897	4	3704,7685,7713,7721
2146435	4	3897,4411,4413,4414
2147143	4	3897,4411,4413,4414
2148731	4	3897,4411,4413,4414
2150879	4	2580,2586,2587,3897
2155036	4	2580,2587,3897,4414
2155616	4	3896,4158,4348,7743
2158858	4	3897,4411,4413,4414
2159039	4	3896,7743,7751,7752
2165163	4	3452,3897,7749,7750
2166096	4	7663,7664,7677,7678
2166192	4	8002,8006,8041,8064
2167979	4	7543,7685,7716,7725
2168142	4	3897,4411,4413,4414
2170628	4	4158,4348,7532,7719
2179291	4	854,7743,7751,7752
2179847	4	5409,5514,5638,5639
2180260	4	3704,3731,7532,7719
2183861	4	3739,7543,7716,7725
2185288	4	7663,7664,7677,7678
2186090	4	3393,3739,4158,4348
2186406	4	3731,4158,4348,7743
2187440	4	705,2105,3731,3939
2188534	4	3897,4411,4413,4414
2190777	4	7741,7744,7749,7750
2192714	4	4158,4348,7685,7725
2193280	4	3896,3990,3992,4369
2194030	4	4188,7532,7571,7719
2195983	4	3734,4158,4348,7685
2196922	4	7741,7744,7749,7750
2199612	4	3731,3734,7713,7721
2200341	4	967,3731,3731,3734,3739
2201062	4	3739,7743,7751,7752
2201779	4	3731,7532,7571,7719
2205097	4	3734,7685,7713,7721
2206571	4	3452,3731,3734,3897
2206707	4	7548,7579,7722,7723
2211247	4	3897,4411,4413,4414
2211323	4	3393,3452,3731,3897
2214576	4	3452,3734,3897,7743
2215308	4	3452,7663,7664,7678
2217157	4	2821,3897,4188,4298
2218995	4	3452,3731,3734,3897
2220183	4	3452,3731,4158,4348
2220749	4	7532,7571,7606,7719
2220879	4	3896,3990,3992,4369
2226541	4	3452,3897,4411,4413
2227134	4	3731,3897,4158,4348
2228977	4	3897,4411,4413,4414
2229787	4	3897,4411,4413,4414
2231696	4	7532,7571,7606,7719
2231873	4	3896,3990,3992,4369
2233435	4	3897,4411,4413,4414
2233891	4	3897,7685,7713,7721
2237144	4	3897,7543,7716,7725
2237354	4	705,7685,7713,7721
2238454	4	967,7663,7668,7669
2246060	4	3731,3734,3897,7723
2249389	4	3393,3897,4411,4413
2251180	4	3731,7685,7713,7721
2257388	4	3734,7743,7751,7752
2264379	4	3897,7743,7751,7752
1990677	4	854,2467,2617,2618
1994324	4	3731,7743,7751,7752
1997393	4	3896,7543,7716,7725
1998339	4	854,7543,7716,7725
1998838	4	3731,7743,7751,7752
2007903	4	4033,4034,4158,4348
2010180	4	7685,7743,7751,7752
2012947	4	2105,2107,3731,3897
2015650	4	854,3897,7532,7719
2025961	4	7688,7694,7744,7749
2026614	4	3731,7743,7751,7752
2039005	4	7685,7713,7721,7725
2039561	4	3897,4411,4413,4414
2041056	4	108,112,116,705
2043868	4	7663,7664,7678,7722
2044442	4	3452,3897,7713,7721
2047913	4	3897,4411,4413,4414
2048896	4	3731,7743,7751,7752
2049837	4	3393,3731,3734,3897
2049844	4	3452,3731,3734,3897
2053505	4	3897,7685,7713,7721
2053951	4	3897,4411,4413,4414
2054978	4	3897,4411,4413,7634
2063929	4	3731,3897,7722,7723
2066745	4	3897,4411,4413,4414
2083967	4	3731,7537,7722,7723
2084716	4	3897,4411,4413,4414
2086090	4	3896,3990,3992,4369
2086773	4	3452,7685,7713,7721
2088069	4	854,3897,4413,4414
2088490	4	7743,7752,7753,7754
2088635	4	3897,4411,4413,4414
2089451	4	967,7543,7716,7725
2089892	4	7663,7664,7668,7678
2091896	4	3896,3990,3992,4369
2094324	4	3897,4411,4413,4414
2096931	4	3897,4411,4413,4414
2098048	4	705,3731,7685,7743
2102349	4	3896,7685,7713,7721
2102472	4	7542,7543,7716,7725
2103131	4	3897,4411,4413,4414
2103410	4	3897,4411,4413,4414
2103995	4	3940,3942,4158,4348
2104218	4	7685,7743,7751,7752
2109673	4	3664,3939,3940,3942
2112794	4	3896,3992,4369,7741
2114858	4	3896,7743,7751,7752
2116697	4	3897,7743,7751,7752
2118565	4	3897,7543,7716,7725
2121567	4	3731,3939,3940,3942
2121796	4	3452,7743,7751,7752
2121806	4	3896,7743,7751,7752
2122192	4	7542,7543,7716,7725
2123516	4	7685,7713,7721,7743
2125435	4	3309,3318,3393,3897
2125622	4	3897,4158,4348,7743
2126544	4	7713,7721,7751,7752
2127357	4	3452,3897,4158,4348
2127543	4	2580,2586,2587,3897
2128755	4	3452,3897,4413,4414
2129703	4	3897,7543,7716,7725
2133314	4	3897,4411,4413,4414
2133717	4	2821,3897,4188,4223
2136521	4	967,7743,7751,7752
1738220	4	7663,7664,7667,7668
1748303	4	967,3452,4158,4348
1760601	4	3896,3990,3992,4369
1760987	4	3896,3990,3992,4369
1764895	4	3992,4369,7744,7749
1765963	4	854,7743,7751,7752
1766662	4	3897,4411,4413,4414
1774469	4	7685,7743,7751,7752
1777758	4	3897,4411,4413,4414
1803030	4	7684,7714,7715,7717
1804911	4	7685,7713,7719,7721
1806255	4	7719,7743,7751,7752
1814625	4	4158,4348,7713,7721
1817985	4	7520,7672,8005,8005,8040
1819450	4	3452,3897,4411,4413
1828888	4	3897,4411,4413,4414
1839212	4	3897,4411,4413,4414
1839490	4	3731,3734,7722,7723
1839851	4	3739,7543,7716,7725
1840200	4	2467,3731,7722,7723
1844411	4	2467,2617,7722,7723
1845204	4	4166,7743,7751,7752
1847696	4	3731,7743,7751,7752
1850590	4	7663,7664,7677,7678
1861546	4	3896,3990,3992,4369
1867183	4	7532,7663,7664,7719
1869309	4	3897,4411,4413,4414
1872309	4	2467,2617,3393,3897
1872395	4	3731,3734,3897,7743
1873236	4	7684,7714,7718,7746
1875631	4	3897,4411,4413,4414
1881345	4	3896,7543,7716,7725
1881562	4	3939,3940,3942,7690
1881759	4	3896,7543,7716,7725
1889301	4	7663,7664,7668,7678
1894824	4	2957,7543,7716,7725
1898067	4	3734,7685,7713,7721
1905350	4	3452,7743,7751,7752
1905383	4	3897,4411,4413,4414
1905936	4	2824,7743,7751,7752
1907630	4	3734,7743,7751,7752
